State,City,Organization Name,Facility Name,Application,SIC4,NAICS,Op Year,Latest Install Year,Capacity (kW),Prime Mover,Fuel Class - Prim Fuel,Last Verified,Project Profile Link,Microgrid,Critical Infrastructure,EPA Award Winner
CT,Seymour,SHA Development,SHA Development,Other/Unknown,9900,999,2006,2006,75,Reciprocating Engine,NG - Natural Gas,2008,,,,
CT,Seymour,Smithfield Gardens,Smithfield Gardens Assisted Living Community,Nursing Homes,8051,62311,2006,2006,75,Reciprocating Engine,NG - Natural Gas,2018,http://www.chptap.org/Data/projects/SmithfieldGardensCaseStudy1.pdf,,X,
CT,Stamford,Scott Klym,Scott Klym Farm,Agriculture,241,11212,2006,2006,8,Reciprocating Engine,BIOMASS - Biomass,2008,,,,
CT,Bridgeport,Water Pollution Control Authority,Water Pollution Control Authority,Wastewater Treatment,4952,22132,2005,2005,200,Fuel Cell,BIOMASS - Biomass,2005,,,X,
CT,Danbury,Danbury Public Schools,Danbury High School,Schools,8211,61111,2005,2005,75,Reciprocating Engine,NG - Natural Gas,2018,,,X,
CT,Meriden,Aegis Energy Services,The Bradley Home and Pavilion,Nursing Homes,8051,62311,2005,2005,75,Reciprocating Engine,NG - Natural Gas,2018,,,X,
CT,Rocky Hill,Dinosaur State Park,Dinosaur State Park,Amusement/Recreation,7990,71399,2005,2005,25,Fuel Cell,NG - Natural Gas,2005,,,,
CT,Bridgeport,Aegis Energy Services / First Baptist Housing of Bridgeport,Washington Heights Apartments,Multi-Family Buildings,6513,53111,2002,2004,150,Reciprocating Engine,NG - Natural Gas,2018,,,,
CT,Groton,U.S. Navy,Naval Submarine Base New London,Military/Nat'l Security,9711,92811,1997,2004,"5,230",Combustion Turbine,NG - Natural Gas,2010,,,X,
CT,Canaan,Tallon Lumber,Tallon Lumber,Wood Products,2421,321113,2003,2003,350,Reciprocating Engine,WOOD - Wood,2007,,,,
CT,Branford,Aegis Energy Services Inc.,Branford Hills Health Care,Nursing Homes,8051,62311,2002,2002,75,Reciprocating Engine,NG - Natural Gas,2003,,,X,
CT,Bridgeport,Aegis Energy Services Inc.,Interchurch Residence & Nursing Home,Multi-Family Buildings,6513,53111,2002,2002,240,Reciprocating Engine,NG - Natural Gas,2018,,,,
CT,Bridgeport,Sycamore Place Apartments,Sycamore Place Apartments,Multi-Family Buildings,6513,53111,2002,2002,75,Reciprocating Engine,NG - Natural Gas,2018,,,,
CT,Bridgeport,Aegis Energy Services Inc.,Jewish Community Center,Community Services,8322,62419,2002,2002,60,Reciprocating Engine,NG - Natural Gas,2018,,,,
CT,Hamden,Aegis Energy Services Inc.,Apple Hill Apartments,Multi-Family Buildings,6513,53111,2001,2002,150,Reciprocating Engine,NG - Natural Gas,2003,,,,
CT,Windsor Locks,Bradley International Airport,Bradley Airport Energy Center,Air Transportation,4581,488119,2002,2002,"5,800",Reciprocating Engine,NG - Natural Gas,2013,http://www.chptap.org/Data/projects/BradleyAirportpp.pdf,,X,
CT,Hartford,Aegis Energy Services Inc.,Hartford YMCA,Amusement/Recreation,7991,71394,2001,2001,60,Reciprocating Engine,NG - Natural Gas,2018,,,,
CT,East Hartford,Aegis Energy Services / Roncalli Health Care Management,St. Elizabeth Health Center,Nursing Homes,8051,62311,2000,2000,60,Reciprocating Engine,NG - Natural Gas,2018,,,X,
CT,Woodbridge,David Reis & Senior Care Development,David Reis & Senior Care Development,Nursing Homes,8051,62311,2000,2000,29,Reciprocating Engine,NG - Natural Gas,2000,,,X,
CT,Norwalk,Prudential Insurance Company of America,Prudential Center for Learning and Innovation,Colleges/Universities,8299,611699,1999,1999,225,Reciprocating Engine,NG - Natural Gas,2018,,,X,
CT,Danbury,Aegis Energy Services / Danbury Housing Authority,Wooster Manor,Nursing Homes,8051,62311,1998,1998,75,Reciprocating Engine,NG - Natural Gas,1998,,,X,
CT,Wallingford,"Bristol-Myers Squibb Company, Inc",Bristol-Myers Squibb,Chemicals,2834,325412,1998,1998,"4,700",Combustion Turbine,NG - Natural Gas,2010,http://www.chptap.org/Data/projects/Bristol-MyersSquibbCHPprofile2.pdf,,,
CT,Waterbury,Reidville Scott Hospitality LLC,Reidville Scott Hospitality,Nursing Homes,8051,62311,1998,1998,150,Reciprocating Engine,NG - Natural Gas,1998,,,X,
CT,Waterbury,Aegis Energy Services Inc.,Robin Ridge Apartments,Multi-Family Buildings,6513,53111,1998,1998,60,Reciprocating Engine,NG - Natural Gas,1998,,,,
CT,Wolcott,Aegis Energy Services Inc.,Wolcott View Manor,Nursing Homes,8051,62311,1998,1998,75,Reciprocating Engine,NG - Natural Gas,1998,,,X,
CT,Bridgeport,"Sierra Power Group, Inc.",Bridgeport Health Care Center,Nursing Homes,8051,62311,1997,1997,330,Reciprocating Engine,NG - Natural Gas,1997,,,X,
CT,Cromwell,Aegis Energy Services / Roncalli Health Care Management,Cromwell Crest Nursing Home,Nursing Homes,8051,62311,1997,1997,75,Reciprocating Engine,NG - Natural Gas,1997,,,X,
CT,Vernon,Aegis Energy Services Inc.,Vernon Manor Health Care Facility LLC,Nursing Homes,8051,62311,1997,1997,60,Reciprocating Engine,NG - Natural Gas,1997,,,X,
CT,Watertown,Aegis Energy Services / Apple Health Care Corporation,Waterbury Extended Care Facility,Nursing Homes,8051,62311,1997,1997,60,Reciprocating Engine,NG - Natural Gas,1997,,,X,
CT,Winsted,Housing Authority of Winsted,Chestnut Grove Apartments,Multi-Family Buildings,6513,53111,1997,1997,50,Reciprocating Engine,NG - Natural Gas,1997,,,,
CT,Bridgeport,International Cogeneration Corporation,Bridgeport Rotary Center,Multi-Family Buildings,6513,53111,1996,1996,75,Reciprocating Engine,NG - Natural Gas,1996,,,,
CT,Seymour,Aegis Energy Services Inc.,Seymour Housing Authority,Multi-Family Buildings,6513,53111,1996,1996,60,Reciprocating Engine,NG - Natural Gas,1996,,,,
CT,Winsted,Aegis Energy Services Inc.,Winstead Housing Authority,Multi-Family Buildings,6513,53111,1996,1996,60,Reciprocating Engine,NG - Natural Gas,1996,,,,
CT,Manchester,Texas-Ohio Power Inc.,"Rogers, Inc",Misc. Manufacturing,3900,339999,1995,1995,"1,850",Reciprocating Engine,NG - Natural Gas,1996,,,,
CT,Seymour,Seymour Housing Authority,Callahan House,Multi-Family Buildings,6513,53111,1995,1995,50,Reciprocating Engine,NG - Natural Gas,1995,,,,
CT,Waterbury,Yankee Gas,Nova Metal Finishing,Fabricated Metals,3471,332813,1995,1995,35,Reciprocating Engine,NG - Natural Gas,1995,,,,
CT,Rocky Hill,"BVA Cogen, Inc.",Loctite Corporate HQ/R&D Center,Commercial Buildings,6512,53112,1994,1994,"1,300",Reciprocating Engine,NG - Natural Gas,1995,,,,
CT,New Haven,"EUA/Highland Energy Partners, L.P.",Bella Vista Apartments,Multi-Family Buildings,6513,53111,1993,1993,300,Reciprocating Engine,NG - Natural Gas,1996,,,,
CT,Woodbury,Private Residence,Private Residence,Households,8811,81411,1993,1993,22,Reciprocating Engine,NG - Natural Gas,1995,,,,
CT,Waterbury,Aegis Energy Services Inc.,Sheraton Waterbury,Hotels,7011,72111,1992,1992,150,Reciprocating Engine,NG - Natural Gas,1995,,,,
CT,East Windsor,UTC Aerospace Systems,UTC Aerospace Systems,Misc. Manufacturing,3900,339999,1990,1990,500,Reciprocating Engine,OIL - Oil,1989,,,,
CT,Fairfield,EUA/FRCII Energy Associates,Fairfield YMCA,Amusement/Recreation,7991,71394,1990,1990,30,Reciprocating Engine,NG - Natural Gas,1996,,,,
CT,Montville,"AES Thames, Inc.","AES Thames Montville Plant, Smurfit Stone Container Corp",Pulp & Paper,2621,322121,1990,1990,"181,000",Boiler/Steam Turbine,COAL - Coal,2010,,,,
CT,Windsor,Aetna Foundation,Aetna Windsor Service Center,Commercial Buildings,6512,53112,1990,1990,"3,000",Combustion Turbine,NG - Natural Gas,1989,,,,
CT,Bridgeport,Fermont Division - Dynamics Corporation,Fermont Division - Dynamics Corporation,Misc. Manufacturing,3900,339999,1989,1989,440,Reciprocating Engine,OIL - Oil,1990,,,,
CT,Fairfield,"ICC Technologies, Inc.",First National Supermarkets-Fairfield,Food Sales,5411,44511,1989,1989,150,Reciprocating Engine,NG - Natural Gas,1990,,,,
CT,Bridgeport,Aegis Energy Services Inc.,Laurelwood Elderly Housing,Multi-Family Buildings,6513,53111,1988,1988,60,Reciprocating Engine,NG - Natural Gas,1995,,,,
CT,Hamden,Aegis Energy Services Inc.,Davenport & Dunbar Elderly Housing,Multi-Family Buildings,6513,53111,1988,1988,120,Reciprocating Engine,NG - Natural Gas,2014,,,,
CT,Hartford,Maxim Power,Capitol District Energy Center Cogeneration Associates,District Energy,4961,22133,1988,1988,"56,000",Combined Cycle,NG - Natural Gas,2016,,,X,
CT,New Haven,Aegis Energy Services Inc.,New Haven Jewish Housing Corporation,Multi-Family Buildings,6513,53111,1988,1988,60,Reciprocating Engine,NG - Natural Gas,1995,,,,
CT,North Haven,Aegis Energy Services Inc.,"Candid Realty - Units 3, 4, 5",Multi-Family Buildings,6513,53111,1988,1988,180,Reciprocating Engine,NG - Natural Gas,1995,,,,
CT,Guilford,"William Pinchbeck, Inc.",William Pinchbeck Greenhouse,Agriculture,181,111422,1987,1987,150,Boiler/Steam Turbine,WOOD - Wood,1990,,,,
CT,North Haven,Candid Cleaners 1 & 2,Candid Cleaners 1 & 2,Laundries,7211,81232,1987,1987,120,Reciprocating Engine,NG - Natural Gas,1990,,,,
CT,Stratford,Dresser Industries,Dresser Industries,Instruments,3822,334512,1986,1986,825,Reciprocating Engine,NG - Natural Gas,1990,,,,
CT,Middletown,Connecticut Valley Hospital,Connecticut Valley Hospital,Hospitals,8062,62211,1970,1970,"2,100",Boiler/Steam Turbine,OIL - Oil,1990,,,X,
CT,Hartford,"Swift & Sons, Inc","Swift & Sons, Inc",Fabricated Metals,3469,332116,1947,1947,130,Boiler/Steam Turbine,NG - Natural Gas,1990,,,,
CT,New Haven,Simkins Industries,Simkins Industries,Pulp & Paper,2631,32213,1935,1935,"3,000",Boiler/Steam Turbine,NG - Natural Gas,1990,,,,
DC,Washington,Architect of the Capitol,U.S. Capitol Power Plant,General Gov't.,9121,92112,2018,2018,"7,500",Combustion Turbine,NG - Natural Gas,2019,http://www.chptap.org/Data/projects/CapitolPowerPlant-Project_Profile.pdf,X,,
DC,Washington,E-Finity Distributed Generation / U.S. General Services Administration,U.S. Department of the Interior,General Gov't.,9111,92111,2017,2017,"1,000",Microturbine,NG - Natural Gas,2018,,,,
DC,Washington,Boland Trane,Multi-Family Building,Multi-Family Buildings,6513,53111,2016,2016,130,Microturbine,NG - Natural Gas,2018,,,,
DC,Washington,TMR Engineering,Carrollsburg Condominiums,Multi-Family Buildings,6513,53111,2016,2016,130,Microturbine,NG - Natural Gas,2018,,,,
DC,Washington,Pepco Energy Services/DC Water,Blue Plains Advanced Wastewater Treatment Plant,Wastewater Treatment,4952,22132,2015,2015,"14,100",Combustion Turbine,BIOMASS - Digester Gas,2017,,,X,
DC,Washington,George Washington University,George Washington University,Colleges/Universities,8221,611311,2015,2015,"4,500",Combustion Turbine,NG - Natural Gas,2016,,,X,
DC,Washington,PEPCO Energy,British Embassy,Misc. Services,9721,928120,2010,2010,250,Reciprocating Engine,NG - Natural Gas,2011,,,,
DC,Washington,National Archives and Records Administration,National Archives Building,General Gov't.,9100,92119,2010,2010,225,Reciprocating Engine,NG - Natural Gas,2013,,,X,X
DC,Washington,Washington Convention Center / Pepco Energy,Walter E. Washington Convention Center,General Gov't.,9100,92119,2003,2003,"4,000",Backpressure Steam Turbine,WASTE - Steam,2010,,,,
DE,Newark,Christiana Hospital,Christiana Hospital,Hospitals,8062,62211,2016,2016,"2,000",Reciprocating Engine,NG - Natural Gas,2017,,,X,
DE,Milton,Dogfish Head,Dogfish Head Brewery,Food Processing,2082,31212,2015,2015,500,Reciprocating Engine,NG - Natural Gas,2017,,,,
DE,Wilmington,Honeywell International / City of Wilmington / Cummins Power Generation,Hay Road Wastewater Treatment Plant,Wastewater Treatment,4952,22132,2015,2015,"4,000",Reciprocating Engine,BIOMASS - Digester Gas,2017,,X,X,
DE,Seaford,Seaford School District,Seaford High School,Schools,8211,611111,2014,2014,100,Reciprocating Engine,NG - Natural Gas,2018,,,X,
DE,Dover,NRG Energy,NRG Energy Center Dover,District Energy,4961,22133,2013,2013,"104,000",Boiler/Steam Turbine,COAL - Coal,2018,,,X,
DE,New Castle,Cummins Power Generation / Croda Manufacturing,Croda Atlas Point,Chemicals,2899,325998,2013,2013,"2,200",Combustion Turbine,BIOMASS - Landfill Gas,2018,,,,
DE,Delaware City,Motiva Enterprises LLC / Star Enterprise,Delaware City Plant,Petroleum Refining,2911,32411,1956,2000,"258,000",Combined Cycle,WASTE - Process Gas,2016,,,,
FL,Gainesville,University of Florida / Gainesville Regional Utilities,GRU South Energy Center / UF Shands Hosptial,Hospitals,8062,62211,2009,2018,"11,700",Combustion Turbine,NG - Natural Gas,2019,http://www.chptap.org/Data/projects/Shands_Hospital-CHP_Project_Profile.pdf,,X,X
FL,Amelia Island,Chesapeake Utilities Corp/Rayonier Performance Fibers/Florida Public Utilities Co.,Eight Flags Energy CHP Plant,Utilities,4939,221112,2016,2016,"21,000",Combustion Turbine,NG - Natural Gas,2017,http://www.chptap.org/Data/projects/eight-flags-Project_Profile.pdf,,,
FL,Pompano Beach,Broward County/Opterra,Broward County WWTP,Wastewater Treatment,4952,22132,2016,2016,"1,900",Reciprocating Engine,BIOMASS - Digester Gas,2017,,,X,
FL,Haines City,Haskell Company,Sofidel,Pulp & Paper,2621,322121,2014,2014,"8,722",Reciprocating Engine,NG - Natural Gas,2016,,,,
FL,Miami,Miami Dade Water & Sewer Auth,South District WWTP,Wastewater Treatment,4952,22132,2014,2014,"8,000",Reciprocating Engine,BIOMASS - Digester Gas,2017,,,X,
FL,Trenton,Alliance Dairies,Alliance Dairy Biogas Digester,Agriculture,241,11212,2014,2014,"1,000",Reciprocating Engine,BIOMASS - Digester Gas,2016,,,,
FL,Bay Lake,Harvest Power Orlando,Central Florida Energy Garden,Utilities,4939,221117,2013,2013,"3,200",Reciprocating Engine,BIOMASS - Digester Gas,2015,,,,
FL,Clearwater,City of Clearwater,Clearwater Wastewater Treatment Plant,Wastewater Treatment,4952,22132,2013,2013,335,Reciprocating Engine,BIOMASS - Digester Gas,2016,,,X,
FL,Fort Pierce,PepsiCo Tropicana Products,Tropicana Products / St Lucie County Landfill,Food Processing,2037,311411,2013,2013,"1,600",Reciprocating Engine,BIOMASS - Landfill Gas,2018,,,,
FL,Miami,Miami Dade Water & Sewer Auth,Central District WWTP,Wastewater Treatment,4952,22132,2013,2013,"2,400",Reciprocating Engine,BIOMASS - Digester Gas,2016,,,X,
FL,Fernandina,"Rayonier, Inc.",Rayonier Fernandina Mill,Pulp & Paper,2679,322299,1950,2012,"42,000",Boiler/Steam Turbine,WOOD - Wood Waste,2015,,,,
FL,Orlando,University of Central Florida,University of Central Florida,Colleges/Universities,8221,61131,2012,2012,"5,500",Reciprocating Engine,NG - Natural Gas,2016,http://www.chptap.org/Data/projects/ucf_orlando-Project_Profile.pdf,,X,
FL,Vero Beach,Ineos New Planet Bioenergy,Indian River Bio Energy Center,Chemicals,2869,325199,2012,2012,"6,000",Reciprocating Engine,BIOMASS - Biomass,2013,,,,
FL,Perry,Georgia-Pacific,Foley Cellulose Mill,Pulp & Paper,2611,32211,1953,2011,"44,010",Boiler/Steam Turbine,WASTE - Black Liquor,2016,,,,
FL,Punta Gorda,Lime Energy Asset Development,Charlotte County Zemel Road Landfill,Solid Waste Facilities,4953,562212,2011,2011,"2,800",Reciprocating Engine,BIOMASS - Landfill Gas,2012,,,,
FL,Ocala,City of Ocala,Baseline Landfill,Solid Waste Facilities,4953,56292,2008,2008,"3,200",Reciprocating Engine,BIOMASS - Landfill Gas,2008,,,,
FL,Clewiston,United States Sugar Corporation,Clewiston Sugar House,Food Processing,2062,311312,2004,2007,"49,000",Boiler/Steam Turbine,BIOMASS - Agricultural Biomass,2018,,,,
FL,South Bay,Okeelanta Power LP,Okeelanta Power LP,Food Processing,2062,311312,1996,2007,"128,900",Boiler/Steam Turbine,BIOMASS - Agricultural Biomass,2015,,,,
FL,Lake Buena Vista,Reedy Creek Utility District,Reedy Creek Utility District - Disney World,Utilities,4939,221112,2006,2006,"55,000",Combustion Turbine,NG - Natural Gas,2016,,,,
FL,Panama City,WestRock,Smurfit Stone Container,Pulp & Paper,2631,32213,2006,2006,"36,500",Boiler/Steam Turbine,OTR - Other,2016,,,,
FL,Pensacola,Pensacola Christian College,Pensacola Cogeneration Plant,Colleges/Universities,8221,61131,1988,2006,"13,700",Reciprocating Engine,NG - Natural Gas,2018,,,X,
FL,Daytona Beach,Correctional Institution,Jail,Justice/Public Order,9223,92214,2004,2004,60,Microturbine,NG - Natural Gas,2005,,,X,
FL,Pace,Calpine - Santa Rosa,Sterling Fibers,Chemicals,2823,325221,2003,2003,"250,000",Combined Cycle,NG - Natural Gas,2013,,,,
FL,Lake Worth,AES Corporation,Lake Worth Plant,District Energy,4961,22133,2002,2002,"240,000",Combined Cycle,NG - Natural Gas,2013,,,X,
FL,Lake Wales,Citrus World / Florida Growers,Lake Wales Project,Food Processing,2037,311411,1989,2000,"10,700",Combustion Turbine,NG - Natural Gas,2014,,,,
FL,Panama City,U.S. Air Force,Tyndall AFB,Military/Nat'l Security,9711,92811,1999,1999,500,Reciprocating Engine,NG - Natural Gas,2003,,,X,
FL,Milton,"Air Products & Chemicals, Inc.","Air Products & Chemicals, Inc.",Chemicals,2816,325131,1998,1998,"15,600",Combustion Turbine,NG - Natural Gas,1999,,,,
FL,Pace,Gulf Power,"Pea Ridge Plant, Taminco",Chemicals,2821,325211,1998,1998,"15,000",Combustion Turbine,NG - Natural Gas,2015,,,,
FL,Bartow,Orange Cogeneration L.P.,Orange-Co of Florida Plant,Food Processing,2037,311411,1995,1995,"110,000",Combined Cycle,NG - Natural Gas,2018,,,,
FL,Chattahoochee,State of Florida,Florida State Hospital,Hospitals,8062,62211,1995,1995,"6,500",Boiler/Steam Turbine,OIL - Oil,1993,,,X,
FL,Indiantown,"Cogentrix/ Indiantown Cogeneration, LP",Caulkins Indiantown Citrus Company - I,Food Processing,2037,311411,1995,1995,"330,000",Boiler/Steam Turbine,COAL - Coal,2015,,,,
FL,Bartow Area,Mulberry Energy/Polk Power Partners,Noralyn Commerce Park/Mulberry Ethanol,Chemicals,2813,32512,1994,1994,"122,000",Combined Cycle,NG - Natural Gas,2010,,,,
FL,Miami,North Shore Medical Center,Health Care Center,Hospitals,8062,62211,1994,1994,"1,500",Combustion Turbine,NG - Natural Gas,1995,,,X,
FL,Cantonment,Ascend Performance Materials,Nylon Plant Cogeneration Facility,Chemicals,2865,325132,1993,1993,"86,000",Boiler/Steam Turbine,NG - Natural Gas,2016,,,,
FL,Gainesville,Florida Power / University of Florida,Gator Power Cogeneration Plant,Colleges/Universities,8221,61131,1993,1993,"42,000",Combustion Turbine,NG - Natural Gas,2016,,,X,
FL,Jacksonville,Baptist Medical Center,Baptist Hospital,Hospitals,8062,62211,1983,1993,"9,000",Combustion Turbine,NG - Natural Gas,2016,,,X,
FL,Orlando,"Orlando Cogen Ltd, LP",Air Products Air Separation Plant,Chemicals,2813,32512,1993,1993,"122,400",Combustion Turbine,NG - Natural Gas,2014,,,,
FL,Palatka,Georgia-Pacific Corporation,Palatka Pulp & Paper Mill,Pulp & Paper,2611,32211,1965,1993,"79,800",Boiler/Steam Turbine,WASTE - Black Liquor,2017,,,,
FL,Bradenton,"Tropicana Products, Inc.","Tropicana Products, Inc.",Food Processing,2037,311411,1990,1990,"45,100",Combustion Turbine,BIOMASS - Landfill Gas,2016,,,,
FL,Jacksonville,St. Vincent's Hospital,St. Vincent's Hospital,Hospitals,8062,62211,1990,1990,"1,300",Combustion Turbine,NG - Natural Gas,1990,,,X,
FL,Miami,Siemens Healthcare Diagnostics,West Dade Facility,Instruments,3841,339113,1990,1990,810,Reciprocating Engine,OIL - Oil,2014,,,,
FL,Mulberry,Mosaic Company / IMC Agrico Co,Nichols Operations*,Chemicals,2870,325998,1990,1990,"13,281",Steam Rankine Cycle,WASTE - Waste Heat,N/A,,,,
FL,Plant City,Mosaic Company,Plant City Phosphate Complex,Chemicals,2874,325312,1989,1989,"40,000",Boiler/Steam Turbine,OTR - Other,2014,,,,
FL,Brooksville,Florida Crushed Stone Company,"Central Power & Lime, Inc. Plant",Stone/Clay/Glass,3273,32732,1988,1988,"125,000",Boiler/Steam Turbine,COAL - Coal,2015,,,,
FL,Fernandina Beach,WestRock,Fernandina Beach Mill,Pulp & Paper,2621,322121,1982,1988,"80,000",Boiler/Steam Turbine,COAL - Coal,2016,,,,
